path,locale,category,width,height,bytes,sha256,authentic_ui_or_registered_evidence,ad_scan,automated_status
final/ja/tablet-7/result.png,ja,tablet-7,3840,2160,5817425,bc05ef880b833bf8270e8f242336d1a583dd41789bba587915f635cd371040cc,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ja/tablet-7/settings.png,ja,tablet-7,3840,2160,572925,56a040f04800f7811708b7760ec952615d71115fd8eae7782d0f977ee0c4626f,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ja/tablet-10/background.png,ja,tablet-10,3840,2160,4524623,6383f38d78a5fe41c18973fdd1dc323d8869b79cfa4be58fbe97dd814bdd20a9,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ja/tablet-10/batch.png,ja,tablet-10,3840,2160,356407,7e1fe6496d30521fe1a0f4a5e9e8d5287fe1ce71ca1070966cbee1a1df3e8317,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ja/tablet-10/editor.png,ja,tablet-10,3840,2160,5170594,0f7da8f40125734ec8c1fa137f809b9ed3ad923ff7df33daff38e971027ba0cc,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ja/tablet-10/history.png,ja,tablet-10,3840,2160,908914,0e8b133f4533bd9ee9c7aeec903e0c953c56547ebce527e8e6b90ec6ba5d1407,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ja/tablet-10/home.png,ja,tablet-10,3840,2160,924171,82a5a41b8c63dd6a45c18eff0bda197bcb2b29dcad06e41ac448472e0d5b9d40,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ja/tablet-10/result-stats.png,ja,tablet-10,3840,2160,623232,0bee5534ccb442f249e98107e5c597d7c019abb5258485f38ac18abf6a9d2327,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ja/tablet-10/result.png,ja,tablet-10,3840,2160,6245427,55c87de3f7f5acad8c91f063b8bca6e7480679fc51cf6857682242b63dc8dc24,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ja/tablet-10/settings.png,ja,tablet-10,3840,2160,675611,d03d09da8f5cbe55d4a54175e156efb82efd9f16d6a71e97b673c80ccc727af2,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ja/chromebook/background.png,ja,chromebook,3840,2160,4980488,73368ea3ba580569fcb48a7874b9c023d0922ba821811c27ed268c1a61bcf461,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ja/chromebook/batch.png,ja,chromebook,3840,2160,318717,5032e5f48b3beef287406a39c749a484b3c3533735532a4a78c5f6c94d02a7cb,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ja/chromebook/editor.png,ja,chromebook,3840,2160,5580268,088ff052e9b4d012a90fdd11c58ac006a90079a12c9b98b08fc6b0326bf159ce,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ja/chromebook/history.png,ja,chromebook,3840,2160,587362,2f53639542d3a86c4c95c97ff43d85e0d6f475b189bc596096b0679b5ed836a0,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ja/chromebook/home.png,ja,chromebook,3840,2160,597614,3970d84b0de90f27b84b36f152a37ba34ba710af6fd10c19c84aaaa6b0db0dde,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ja/chromebook/result-stats.png,ja,chromebook,3840,2160,589657,71a8a877c7b60b76a5ec854cd3a4a9cea4ad47fc75f41f85941506f1f3995c17,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ja/chromebook/result.png,ja,chromebook,3840,2160,6962123,9b1d3d35dd6190b0dc042f2726a4537f62a16726db6ea9222422a8314e3e0e67,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ja/chromebook/settings.png,ja,chromebook,3840,2160,577146,94b72b9fd92198dc47958fbf0f4f03524678b50067b2ee5878d740127778b2fd,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/feature-graphic/feature-graphic-1024x500.png,hi,feature-graphic,1024,500,439206,702085cdb660ab2993d57cc708386edc437b7970740e61f6f0ddcacbe40ae723,REGISTERED_REAL_BEFORE_AFTER_AND_LOCALIZED_UI,NOT_APPLICABLE_REGISTERED_INPUTS,PASS
final/hi/all-features-3840x2160.png,hi,common-sheet,3840,2160,4072562,bba1b90bc81e19297f2aed3b440784e59a44d52ab176a40d776ed57d23d03f02,LOCALIZED_ALL_FEATURES_OVERVIEW_FROM_AUTHENTIC_CAPTURES,PASS,PASS
final/hi/phone/background.png,hi,phone,2160,3840,4283159,c6cd183ad2b4aa7610eff914dd149a1dfd0a67b4f921d673fa4d0710e67b1c9c,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/phone/batch.png,hi,phone,2160,3840,414116,fb558657fa195bf42023430ce081fad2f76750cb8a61893a3f05ca98013581eb,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/phone/editor.png,hi,phone,2160,3840,7022365,82b597390bacd1cc58e67a7570dddfd4e1d71ddcd9aedaf795a503f368e37522,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/phone/history.png,hi,phone,2160,3840,1912089,ef7158fc6d4fdf0b7d65ef7ac82a526b4b01ed260cf3537d2a6f5bf9db9fcf6a,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/phone/home.png,hi,phone,2160,3840,1961140,0d4175bacb1635771038f2ad1532fc232315c99331cbe171613752fef5b1c4b8,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/phone/result-stats.png,hi,phone,2160,3840,1609941,a74fc5f21454e95dc49dfe139d8834a33380e82a6df2e307d565a94f4101d4ee,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/phone/result.png,hi,phone,2160,3840,5111205,a474a6104c10ea75ffc5e0c7dd34f074d926de8a2dbac371072662552f11c586,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/phone/settings.png,hi,phone,2160,3840,574433,321c7783067b2d4ccc8d5fe8c28f85ebc23d6b7d97453140f33c7b3c564d4d30,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/tablet-7/background.png,hi,tablet-7,3840,2160,4302428,39a8779bde9f8e432f4f602d2f9ac1430711b3821c24592a8c7c375f52676ebe,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/tablet-7/batch.png,hi,tablet-7,3840,2160,363145,627eca89659152f40eff77e61e63781c34ab76709c4112890b91d545e5d46d11,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/tablet-7/editor.png,hi,tablet-7,3840,2160,4956355,d6fd099dbac5f8d1e2600f2f61607c0767a41c4cbdd1f2935215f0432f62680f,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/tablet-7/history.png,hi,tablet-7,3840,2160,1137829,98a6b8dfce21d4c0254c3e138d9416893b76e043146ccef08afa7c98bb29f6a1,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/tablet-7/home.png,hi,tablet-7,3840,2160,887160,3ace09d72cc68e0840857eea1dc92eadadefd17371167d192761eb0dd0dc7fc3,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/tablet-7/result-stats.png,hi,tablet-7,3840,2160,867736,8f90640895aed3a90a5737ce62d15faa13e238badb197d68d3763afc680ace8f,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/tablet-7/result.png,hi,tablet-7,3840,2160,5863107,a636d0c8cf31e63a9601a4c47eb5a0e0953fd97eb5002a7845b8a7fa4cc9d6b7,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/tablet-7/settings.png,hi,tablet-7,3840,2160,447038,780c2a4f9d7b9e1bb897c7004636bbaac5c34a407dc9e9ceec4f6d64b9e10600,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/tablet-10/background.png,hi,tablet-10,3840,2160,4552939,19ab6820c15b3c005e4aa81a62cb7043da54c3c16ebf3ca67c46c458d3ebfcfc,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/tablet-10/batch.png,hi,tablet-10,3840,2160,343372,24ceaa01cdb8bacc6a61f7a30142b9f2e6b29620b6c7100f8ad7ae7486090933,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/tablet-10/editor.png,hi,tablet-10,3840,2160,5191225,7e24262be3feefe7f2ea91d6b8bdeda4cf706ba78fdbe8e2577862124b4b1177,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/tablet-10/history.png,hi,tablet-10,3840,2160,907276,f7cb767030c55b7a520d64fcb3bdad7f431edf9ecf46358bfa49b6b6c0137e96,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/tablet-10/home.png,hi,tablet-10,3840,2160,900629,e31afb374b5c51d7210a1a9cb38f02d04dfaea1f1c13da147f2c384e0eb79cfa,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/tablet-10/result-stats.png,hi,tablet-10,3840,2160,625142,e921d463608afb973de0973d84320320d73129bc544cc25bc210795e75361702,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/tablet-10/result.png,hi,tablet-10,3840,2160,6292136,44ee27c5291f1c5c171e88498280096d36685924c74e11d514ef226b1e5856ac,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/tablet-10/settings.png,hi,tablet-10,3840,2160,496907,82ef9b02ff315c9171f724ed8ed5f8d22d000ed142d3a552e0bef89e65bb5c68,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/chromebook/background.png,hi,chromebook,3840,2160,4995729,bebba3230641c12ff2899a7c1c63b7f2368ba4307be8a723291c8b1d6ac6849e,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/chromebook/batch.png,hi,chromebook,3840,2160,308005,e62fc5461bc7f09f3ba1707d6aebae08942460d71148a4826e2e3bed661f3654,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/chromebook/editor.png,hi,chromebook,3840,2160,5592230,d7f229e8dc7647c60b9f85a8f7e9b1b4366be8e7c5e419b778a4da66b87c8e11,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/chromebook/history.png,hi,chromebook,3840,2160,585405,a7964a9d85ffea3b1cbe298783930d1048add034b6034a70df00beed2f91d11d,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/chromebook/home.png,hi,chromebook,3840,2160,581803,eb2714936720350aeb21e29c3eb17b3a41a732f397b50b6073c5de384e0c9d3a,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/chromebook/result-stats.png,hi,chromebook,3840,2160,572105,7511e238ece9427e785c37399879cdd28cb0672869f1f01dfdb73faf03e5f125,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/chromebook/result.png,hi,chromebook,3840,2160,6988328,bd781207b27248be797fd33690303b3a64521048597fef2d8633799379c706f6,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/hi/chromebook/settings.png,hi,chromebook,3840,2160,435062,9550f689215d198d70a19190f11873876956da96ae47eb6dd3f58b727a34e7d0,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/feature-graphic/feature-graphic-1024x500.png,ru,feature-graphic,1024,500,452080,90d2cb33897b79c1c76e04ddfabba35413e364cb2cf49e5c9b02f8c5c433f050,REGISTERED_REAL_BEFORE_AFTER_AND_LOCALIZED_UI,NOT_APPLICABLE_REGISTERED_INPUTS,PASS
final/ru/all-features-3840x2160.png,ru,common-sheet,3840,2160,4225803,1166f6107296b9a9e71e25e63fec84c5af7074d7d8073b3a0a17c6ae0311e66f,LOCALIZED_ALL_FEATURES_OVERVIEW_FROM_AUTHENTIC_CAPTURES,PASS,PASS
final/ru/phone/background.png,ru,phone,2160,3840,4288501,9dba39b3c76df4af077a9a78b24b9d6cfb00e1f4dd68500fd267486f08f0ea42,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/phone/batch.png,ru,phone,2160,3840,438275,2031ea837ef6cb2c57b908fe52991110ac7a6fe677f8c7b17430730c8995b4d3,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/phone/editor.png,ru,phone,2160,3840,7041211,d3246fe18e30b70a85d6d22ec9b4a6bba021ba7c461953a2b50ef155e021a785,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/phone/history.png,ru,phone,2160,3840,1917735,457f848441501d814daa948026b98eb06467a9d4f301fbbf4ee11e8ac13d7995,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/phone/home.png,ru,phone,2160,3840,1678167,30707408070ab8bf8ab56973dc75bccda33055a9a7a7cb69f30f78775032efab,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/phone/result-stats.png,ru,phone,2160,3840,1177054,3999e2777461d8fbf46200d1db46dfc01db3cfee042ce4dc1f24e8c356b96a3d,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/phone/result.png,ru,phone,2160,3840,5035703,63bb8493abe2b72c19927e96311c82a719b049519462981cbaf9c6cd1313fe83,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/phone/settings.png,ru,phone,2160,3840,628259,a678bd199224844ddb8b4e8979925fe83899d708d2bf592c65552c17b4a3983b,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/tablet-7/background.png,ru,tablet-7,3840,2160,4333095,a73c54026ea9bfebbab8a97f1308f597c6d3f9c5fd75d006647fdb0dd3bbfb6e,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/tablet-7/batch.png,ru,tablet-7,3840,2160,376214,7c7ca6ee31f2c97461c5e6364f328befa287bb5ff55ad1b1624437f43d6a4667,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/tablet-7/editor.png,ru,tablet-7,3840,2160,4985002,1624c91c5446e23e8a204c86bd6c20b60aa6e708fe2ef72df410b66a2d88162c,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/tablet-7/history.png,ru,tablet-7,3840,2160,1140320,be2271d299b1c9e7d620c455d3e969949635649f367ef3d169938b24c2c55a7c,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/tablet-7/home.png,ru,tablet-7,3840,2160,902155,a196c50c26dffce15cbed9d6933f0539a57077f53e860e442ee436ccdcc03d58,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/tablet-7/result-stats.png,ru,tablet-7,3840,2160,915584,923df1a9aeb7db1a771f05193eefa7a4119e3aec26f5b9c56de1bcf4e0cd8202,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/tablet-7/result.png,ru,tablet-7,3840,2160,5976258,be40eaedb0a193d7500ba96342a64ef73948f68c5ae8eb6f65bb22bef308ef30,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/tablet-7/settings.png,ru,tablet-7,3840,2160,475872,9a0b78cf6c19d37e4bfd9d31355e13d869c5522d423d538fe9c1ca628ae8acef,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/tablet-10/background.png,ru,tablet-10,3840,2160,4583930,c5b921009d79a5844e15b01372e34378909f71d2db55c322238bdd3b635610ee,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/tablet-10/batch.png,ru,tablet-10,3840,2160,355686,ef76c2669510d7797a80c9cfe39d21bf4332e1f71e17387d06e02310cc06db2b,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/tablet-10/editor.png,ru,tablet-10,3840,2160,5218350,a785aea979a48e8b8f19be23e70c4e928d4db527eb170e107ec19552666bbc4a,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/tablet-10/history.png,ru,tablet-10,3840,2160,911165,0d77918fb851e2829ef5358051c2b7cd0c6a61eda5b769f62ba0bc9bfb0813bf,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/tablet-10/home.png,ru,tablet-10,3840,2160,913429,1ff86e95041a0b48cf26a370f1bffbec210b17d0de412eba3067959c0686d6b8,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/tablet-10/result-stats.png,ru,tablet-10,3840,2160,641101,edfc63829c509068e1294a0416ceb5f11dd50ac7a03a13337da1e3ee8cb90c91,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/tablet-10/result.png,ru,tablet-10,3840,2160,6388404,caad74510bf1363f0c0bf68f3d130bebc7da72fb6f9dce87006372c5947600c2,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/tablet-10/settings.png,ru,tablet-10,3840,2160,533938,7b27f5c82320c0f3cd3a75d388461a51446f4819d23deb9e0ba9520752c4e761,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/chromebook/background.png,ru,chromebook,3840,2160,5016810,0c01e7d08adf95a243b76830eee26651c8a24fb17245b3810fd2a11ed0a50ab6,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/chromebook/batch.png,ru,chromebook,3840,2160,316148,95b1e4d4cbd38dafce8e15bf4be9df8cbd19980253b8e1ce785fc15a0f133c6a,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/chromebook/editor.png,ru,chromebook,3840,2160,5610777,593c1fd268358dddafb1b5c93ce86be335f87b18f0978fba9c6cff5b421afbeb,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/chromebook/history.png,ru,chromebook,3840,2160,589731,48b399312dad15b1c219a776795d27d97b634242a149268616596044a8376519,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/chromebook/home.png,ru,chromebook,3840,2160,590609,472f003a0ca81d81c1078b803cda9803ec50d946a4fcf295287fc585567c275b,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/chromebook/result-stats.png,ru,chromebook,3840,2160,623821,af0f4a7778efc0f935ac4a39089e3f283fe30a54b8157905937255c9cffd1a12,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/chromebook/result.png,ru,chromebook,3840,2160,7046645,4ca00133189ce4b4b4615ac0ef3c56eb64143f448de0479b835126bafbd52ccd,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/ru/chromebook/settings.png,ru,chromebook,3840,2160,452588,c83c97b95d2a3dd97e37e43e31839dd9de451c2e1eb6f549c4b58c13cc244e62,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/feature-graphic/feature-graphic-1024x500.png,es,feature-graphic,1024,500,437093,015f5e7fe36df6253e2acd90ad7079a7375c865ba5a442212ba731c6cdb4ee90,REGISTERED_REAL_BEFORE_AFTER_AND_LOCALIZED_UI,NOT_APPLICABLE_REGISTERED_INPUTS,PASS
final/es/all-features-3840x2160.png,es,common-sheet,3840,2160,4141122,4646d36ecf1c08a331cd7b70d65b47a4255525cb02383f738b4ec61847d1460d,LOCALIZED_ALL_FEATURES_OVERVIEW_FROM_AUTHENTIC_CAPTURES,PASS,PASS
final/es/phone/background.png,es,phone,2160,3840,4293781,f315e4e195345bfa6d76e9ad1c59e97b0c60eb564badcf3acfa527c50d22cd1c,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/phone/batch.png,es,phone,2160,3840,432708,c1d7b13d5aee58191d73345fc36ccd932f48f98efcf1d831af05ea3a389ad1d1,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/phone/editor.png,es,phone,2160,3840,7031024,bbb26c744a381aa0b16c14912163506ff628e0db86f6c972aa3d20d766ea70a6,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/phone/history.png,es,phone,2160,3840,1915165,26d7a262128978508ad264ace64138fd708833383aa03f959ede002f79de13c2,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/phone/home.png,es,phone,2160,3840,1805355,8b2c3d28fd9f5fb00d5e1ee7782a52f633bd6148f76b2090ef86b677d0447dc2,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/phone/result-stats.png,es,phone,2160,3840,1191658,c5a9fc54273ceee01d2adcdcae9524b8c119352f5280c0f771b2e6ad98ba2c02,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/phone/result.png,es,phone,2160,3840,5215546,87c89bc070b826ff80b320f69e9f091d7cfe6ec5d3c77c53b07401e963eaeb60,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/phone/settings.png,es,phone,2160,3840,595077,f4876b717dc71e90eac96d5524e2bd72ace0aebda1a9c059b4adfbcf902e7e32,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/tablet-7/background.png,es,tablet-7,3840,2160,4336359,73ef7cbf472c14ce6141f70bb28b956a743c3677669c9db242663c2a861be5ab,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/tablet-7/batch.png,es,tablet-7,3840,2160,374384,2f2b03e152c837634e49de8a2feeaef1394316ea5aa9df468993987c012ae367,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/tablet-7/editor.png,es,tablet-7,3840,2160,4990556,118d46d8c5d2b2d8a045ffef9cceba9c24621cfb551d52b5286aa191a6981043,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/tablet-7/history.png,es,tablet-7,3840,2160,1136822,2b1183c97cdd0b38e6fdd9e90f7fb5b2ae7c48fc9320ee39b53b5d98bc75c0ce,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/tablet-7/home.png,es,tablet-7,3840,2160,896652,e757dc7d877cc96d79e855740a3f66a247f341a92a0a34d2673f563a00866f4a,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/tablet-7/result-stats.png,es,tablet-7,3840,2160,903303,9aaae5e7604cd5f548744e62d28253395a82add069b1dc645a58f2ca5ca31392,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/tablet-7/result.png,es,tablet-7,3840,2160,5976246,0ce1828346593643ecc7cade7043440591bd3d83f07632e502a2fc28f346d72d,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/tablet-7/settings.png,es,tablet-7,3840,2160,441807,fb3d25fdae091caa64d8e9365c483b0e13096fa1829ed2ffcc8d9b08fd58fadf,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/tablet-10/background.png,es,tablet-10,3840,2160,4586579,87a2754f83637182af9b289b84aaf25ce0760b220ba72d822407e6f87b240481,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/tablet-10/batch.png,es,tablet-10,3840,2160,353875,e10649c3dcfbb2e7da707af0dfa4868c1ce26e66941defecb914edde2ca0c54a,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/tablet-10/editor.png,es,tablet-10,3840,2160,5223609,c6c6a3f51890f8c46636911eabd6c11767f5dac3ddb5d743c77793fe28a016a1,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/tablet-10/history.png,es,tablet-10,3840,2160,906813,4efc88770ab94b83d30cea92887a4c8753709516e7fa6cb3532d5ee25259b630,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/tablet-10/home.png,es,tablet-10,3840,2160,907027,6a40a26810158dfacfe567adbc9e180b9c09755a21d44dae49af1ef8de6e8de2,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/tablet-10/result-stats.png,es,tablet-10,3840,2160,650921,c03357f683055983c646dbed9a6d9618b4de140a1b59111d7266cc083abcadb6,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/tablet-10/result.png,es,tablet-10,3840,2160,6388491,bbbfcf091f5f44139cbe8fa08a72594a441553e957a2e58075a639dca2dd10ed,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/tablet-10/settings.png,es,tablet-10,3840,2160,477464,24242835c137e6cfa11108da2e411945a5639bf2a31a9ae3a5afb678ee2d7e43,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/chromebook/background.png,es,chromebook,3840,2160,5018390,09a8acec27f7b8e08044b4100931cd8b67ff2bd13f195bc1efd2eba44eb93bf9,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/chromebook/batch.png,es,chromebook,3840,2160,314170,673ac7b3cb82d0647b3066d38f23fb96f42c311605322d36da956e4289dd437b,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/chromebook/editor.png,es,chromebook,3840,2160,5612726,4c3b5588c3b90ddf7fe4bcf8f8d798c0625244a92a8aea9bd5017e03c6ed6bdd,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/chromebook/history.png,es,chromebook,3840,2160,586023,e08baef51fda15cffbf6438dec6d3fd099b88c1c81cd2be0ed9dddbb1db6bb6a,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/chromebook/home.png,es,chromebook,3840,2160,585769,d25711d9b1bbc8ad1585b2dc6090a92a93590b7b09ccfde008d0c773675d8bec,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
final/es/chromebook/result-stats.png,es,chromebook,3840,2160,612676,6fa36e9eedf4919753a81245d6e676965299845fa951afbe5c57f6d44ac44c99,AUTHENTIC_PRODUCTION_COMPOSABLE_CAPTURE,PASS,PASS
